pitch_id,game_played,pitcherside,hitterteam,hometeam,cleaned_description,hitter_perf,is_home,pa_outcome,wOBA
7670877,2023-04-26,R,Colorado Rockies,Cleveland Indians,single,0.5460484,0,single,0.882
7670878,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.32514712,0,field_out,0.0
7670882,2023-04-26,R,Colorado Rockies,Cleveland Indians,swinging_strike,-0.3294244,0,strikeout,0.0
7670889,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.18512525,0,field_out,0.0
7670893,2023-04-26,R,Cleveland Indians,Cleveland Indians,swinging_strike,-0.30430326,1,strikeout,0.0
7670895,2023-04-26,R,Cleveland Indians,Cleveland Indians,double,0.9705182,1,double,1.243
7670897,2023-04-26,R,Cleveland Indians,Cleveland Indians,double,0.90203863,1,double,1.243
7670901,2023-04-26,R,Cleveland Indians,Cleveland Indians,out,-0.342887,1,field_out,0.0
7670903,2023-04-26,R,Cleveland Indians,Cleveland Indians,out,-0.34232008,1,field_out,0.0
7670906,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.47127366,0,field_out,0.0
7670908,2023-04-26,R,Colorado Rockies,Cleveland Indians,double,0.9407863,0,double,1.243
7670912,2023-04-26,R,Colorado Rockies,Cleveland Indians,swinging_strike,-0.2860858,0,strikeout,0.0
7670914,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.37720722,0,field_out,0.0
7670919,2023-04-26,R,Cleveland Indians,Cleveland Indians,ball,0.30181202,1,walk,0.696
7670923,2023-04-26,R,Cleveland Indians,Cleveland Indians,out,-0.35212657,1,field_out,0.0
7670925,2023-04-26,R,Cleveland Indians,Cleveland Indians,single,0.5947382,1,single,0.882
7670927,2023-04-26,R,Cleveland Indians,Cleveland Indians,single,0.53585565,1,single,0.882
7670929,2023-04-26,R,Cleveland Indians,Cleveland Indians,out,-0.29666027,1,field_out,0.0
7670933,2023-04-26,R,Colorado Rockies,Cleveland Indians,double,0.902381,0,double,1.243
7670935,2023-04-26,R,Colorado Rockies,Cleveland Indians,single,0.6378256,0,single,0.882
7670941,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.23023269,0,field_out,0.0
7670950,2023-04-26,R,Colorado Rockies,Cleveland Indians,single,0.5455296,0,single,0.882
7670953,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.3372337,0,field_out,0.0
7670956,2023-04-26,R,Cleveland Indians,Cleveland Indians,out,-0.32571536,1,field_out,0.0
7670958,2023-04-26,R,Cleveland Indians,Cleveland Indians,out,-0.32723144,1,field_out,0.0
7670962,2023-04-26,R,Cleveland Indians,Cleveland Indians,out,-0.3387652,1,field_out,0.0
7670967,2023-04-26,R,Colorado Rockies,Cleveland Indians,swinging_strike,-0.3981373,0,strikeout,0.0
7670976,2023-04-26,R,Colorado Rockies,Cleveland Indians,swinging_strike,-0.1381884,0,strikeout,0.0
7670981,2023-04-26,R,Colorado Rockies,Cleveland Indians,swinging_strike,-0.28234962,0,strikeout,0.0
7670984,2023-04-26,R,Cleveland Indians,Cleveland Indians,swinging_strike,-0.25267163,1,strikeout,0.0
7670992,2023-04-26,R,Cleveland Indians,Cleveland Indians,ball,0.06702028,1,walk,0.696
7670994,2023-04-26,R,Cleveland Indians,Cleveland Indians,single,0.52851593,1,single,0.882
7670999,2023-04-26,L,Cleveland Indians,Cleveland Indians,ball,0.4776173,1,walk,0.696
7671005,2023-04-26,L,Cleveland Indians,Cleveland Indians,swinging_strike,-0.3050431,1,strikeout,0.0
7671008,2023-04-26,L,Cleveland Indians,Cleveland Indians,swinging_strike,-0.36983824,1,strikeout,0.0
7671012,2023-04-26,R,Colorado Rockies,Cleveland Indians,swinging_strike,-0.28094015,0,strikeout,0.0
7671017,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.34473965,0,field_out,0.0
7671023,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.38816622,0,field_out,0.0
7671025,2023-04-26,L,Cleveland Indians,Cleveland Indians,hit_by_pitch,0.27288464,1,hit_by_pitch,0.726
7671031,2023-04-26,L,Cleveland Indians,Cleveland Indians,single,0.5767179,1,single,0.882
7671033,2023-04-26,L,Cleveland Indians,Cleveland Indians,out,-0.30752483,1,field_out,0.0
7671034,2023-04-26,R,Cleveland Indians,Cleveland Indians,out,-0.30451176,1,field_out,0.0
7671038,2023-04-26,R,Cleveland Indians,Cleveland Indians,out,-0.2524387,1,field_out,0.0
7671042,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.22314067,0,field_out,0.0
7671049,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.26747593,0,field_out,0.0
7671054,2023-04-26,R,Colorado Rockies,Cleveland Indians,single,0.60728276,0,single,0.882
7671058,2023-04-26,R,Colorado Rockies,Cleveland Indians,out,-0.3905789,0,field_out,0.0
7671062,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.35288104,0,field_out,0.0
7671066,2023-04-26,L,San Diego Padres,Chicago Cubs,swinging_strike,-0.28714573,0,strikeout,0.0
7671069,2023-04-26,L,San Diego Padres,Chicago Cubs,swinging_strike,-0.39692765,0,strikeout,0.0
7671071,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.34331462,1,field_out,0.0
7671075,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.25689256,1,field_out,0.0
7671082,2023-04-26,R,Chicago Cubs,Chicago Cubs,called_strike,-0.41586095,1,strikeout,0.0
7671089,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.35087723,0,field_out,0.0
7671095,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.3903919,0,field_out,0.0
7671099,2023-04-26,L,San Diego Padres,Chicago Cubs,swinging_strike,-0.21362929,0,strikeout,0.0
7671103,2023-04-26,R,Chicago Cubs,Chicago Cubs,swinging_strike,-0.26769012,1,strikeout,0.0
7671110,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.18994774,1,field_out,0.0
7671117,2023-04-26,R,Chicago Cubs,Chicago Cubs,swinging_strike,-0.24978134,1,strikeout,0.0
7671122,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.3210785,0,field_out,0.0
7671124,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.29226074,0,field_out,0.0
7671130,2023-04-26,L,San Diego Padres,Chicago Cubs,single,0.15609232,0,single,0.882
7671135,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.49363336,0,field_out,0.0
7671143,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.18603708,1,field_out,0.0
7671147,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.31770912,1,field_out,0.0
7671149,2023-04-26,R,Chicago Cubs,Chicago Cubs,double,0.9637342,1,double,1.243
7671154,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.34177986,1,field_out,0.0
7671157,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.33974865,0,field_out,0.0
7671158,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.33743125,0,field_out,0.0
7671160,2023-04-26,L,San Diego Padres,Chicago Cubs,single,0.58746624,0,single,0.882
7671162,2023-04-26,L,San Diego Padres,Chicago Cubs,single,0.52912754,0,single,0.882
7671166,2023-04-26,L,San Diego Padres,Chicago Cubs,triple,1.3432066,0,triple,1.568
7671179,2023-04-26,L,San Diego Padres,Chicago Cubs,ball,0.64509606,0,walk,0.696
7671183,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.31329554,0,field_out,0.0
7671192,2023-04-26,R,Chicago Cubs,Chicago Cubs,called_strike,-0.10651684,1,strikeout,0.0
7671196,2023-04-26,R,Chicago Cubs,Chicago Cubs,swinging_strike,-0.27024645,1,strikeout,0.0
7671199,2023-04-26,R,Chicago Cubs,Chicago Cubs,single,0.66191924,1,single,0.882
7671204,2023-04-26,R,Chicago Cubs,Chicago Cubs,home_run,1.8113894,1,home_run,2.004
7671210,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.28583598,1,field_out,0.0
7671216,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.3611475,0,field_out,0.0
7671219,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.3142794,0,field_out,0.0
7671225,2023-04-26,L,San Diego Padres,Chicago Cubs,swinging_strike,-0.24866596,0,strikeout,0.0
7671231,2023-04-26,R,Chicago Cubs,Chicago Cubs,ball,0.16722302,1,walk,0.696
7671234,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.36560142,1,field_out,0.0
7671237,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.41468358,1,field_out,0.0
7671243,2023-04-26,R,Chicago Cubs,Chicago Cubs,single,0.37858123,1,single,0.882
7671247,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.24227081,1,field_out,0.0
7671254,2023-04-26,R,San Diego Padres,Chicago Cubs,double,1.039349,0,double,1.243
7671256,2023-04-26,R,San Diego Padres,Chicago Cubs,out,-0.34017,0,field_out,0.0
7671257,2023-04-26,R,San Diego Padres,Chicago Cubs,out,-0.33968395,0,field_out,0.0
7671259,2023-04-26,R,San Diego Padres,Chicago Cubs,out,-0.26168987,0,field_out,0.0
7671261,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.29120678,1,field_out,0.0
7671267,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.32703754,1,field_out,0.0
7671270,2023-04-26,R,Chicago Cubs,Chicago Cubs,single,0.47834224,1,single,0.882
7671274,2023-04-26,R,Chicago Cubs,Chicago Cubs,single,0.5112421,1,single,0.882
7671277,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.39696753,1,field_out,0.0
7671282,2023-04-26,R,San Diego Padres,Chicago Cubs,single,0.5776793,0,single,0.882
7671287,2023-04-26,L,San Diego Padres,Chicago Cubs,ball,0.018003937,0,walk,0.696
7671288,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.28816673,0,field_out,0.0
7671292,2023-04-26,L,San Diego Padres,Chicago Cubs,single,0.4026983,0,single,0.882
7671297,2023-04-26,L,San Diego Padres,Chicago Cubs,out,-0.2711008,0,field_out,0.0
7671303,2023-04-26,R,San Diego Padres,Chicago Cubs,out,-0.27400276,0,field_out,0.0
7671307,2023-04-26,R,Chicago Cubs,Chicago Cubs,swinging_strike,-0.3122049,1,strikeout,0.0
7671313,2023-04-26,R,Chicago Cubs,Chicago Cubs,called_strike,-0.46655157,1,strikeout,0.0
7671319,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.4053339,1,field_out,0.0
7671322,2023-04-26,R,San Diego Padres,Chicago Cubs,out,-0.34313557,0,field_out,0.0
7671324,2023-04-26,R,San Diego Padres,Chicago Cubs,out,-0.24708207,0,field_out,0.0
7671327,2023-04-26,R,San Diego Padres,Chicago Cubs,called_strike,-0.31243122,0,strikeout,0.0
7671329,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.22301173,1,field_out,0.0
7671334,2023-04-26,R,Chicago Cubs,Chicago Cubs,single,0.4848266,1,single,0.882
7671340,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.4060709,1,field_out,0.0
7671343,2023-04-26,R,Chicago Cubs,Chicago Cubs,out,-0.3779925,1,field_out,0.0
7671347,2023-04-26,R,San Diego Padres,Chicago Cubs,single,0.60931754,0,single,0.882
7671351,2023-04-26,R,San Diego Padres,Chicago Cubs,swinging_strike,-0.28509057,0,strikeout,0.0
7671355,2023-04-26,R,San Diego Padres,Chicago Cubs,out,-0.28922662,0,field_out,0.0
7671356,2023-04-26,R,San Diego Padres,Chicago Cubs,single,0.53368795,0,single,0.882
7671360,2023-04-26,R,San Diego Padres,Chicago Cubs,swinging_strike,-0.27664468,0,strikeout,0.0
7671365,2023-04-26,L,Chicago Cubs,Chicago Cubs,swinging_strike,-0.09564882,1,strikeout,0.0
7671370,2023-04-26,L,Chicago Cubs,Chicago Cubs,out,-0.2411749,1,field_out,0.0
7671372,2023-04-26,L,Chicago Cubs,Chicago Cubs,double,0.93022233,1,double,1.243
7671381,2023-04-26,L,Chicago Cubs,Chicago Cubs,ball,0.883514,1,walk,0.696
7671382,2023-04-26,L,Chicago Cubs,Chicago Cubs,out,-0.2819376,1,field_out,0.0
7671384,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.25019804,0,field_out,0.0
7671388,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.31229925,0,field_out,0.0
7671395,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,ball,0.28914627,0,walk,0.696
7671399,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.3369933,0,field_out,0.0
7671406,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.4542903,1,field_out,0.0
7671412,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.33868983,1,field_out,0.0
7671417,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.30635834,1,field_out,0.0
7671418,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.28202316,0,field_out,0.0
7671420,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.27344683,0,field_out,0.0
7671425,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,called_strike,-0.37244087,0,strikeout,0.0
7671429,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.28410384,1,field_out,0.0
7671438,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,ball,0.41654235,1,walk,0.696
7671443,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.40717041,1,field_out,0.0
7671444,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.31158888,1,field_out,0.0
7671445,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.31242648,0,field_out,0.0
7671450,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,swinging_strike,-0.18400544,0,strikeout,0.0
7671452,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.278255,0,field_out,0.0
7671456,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,swinging_strike,-0.16238312,1,strikeout,0.0
7671460,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.64627177,1,single,0.882
7671465,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,ball,0.03793314,1,walk,0.696
7671468,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.2544251,1,field_out,0.0
7671471,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.31719783,0,field_out,0.0
7671476,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.24716103,0,field_out,0.0
7671480,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,swinging_strike,-0.17660588,0,strikeout,0.0
7671484,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.3841187,1,field_out,0.0
7671486,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.5864869,1,single,0.882
7671492,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,ball,0.3204767,1,walk,0.696
7671497,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,swinging_strike,-0.15218854,1,strikeout,0.0
7671504,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.2592852,1,field_out,0.0
7671509,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,ball,0.043764636,0,walk,0.696
7671512,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.2500345,0,field_out,0.0
7671518,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,swinging_strike,-0.23098667,0,strikeout,0.0
7671523,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.37927893,0,field_out,0.0
7671524,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.59487087,1,single,0.882
7671528,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.31503475,1,field_out,0.0
7671532,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,ball,0.06304861,1,walk,0.696
7671533,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.5859998,1,single,0.882
7671535,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.55216336,1,single,0.882
7671540,2023-04-26,L,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.27375078,1,field_out,0.0
7671542,2023-04-26,L,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.3304586,1,field_out,0.0
7671549,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,single,0.6294044,0,single,0.882
7671552,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,called_strike,-0.3342149,0,strikeout,0.0
7671554,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,single,0.5483341,0,single,0.882
7671561,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.31641772,0,field_out,0.0
7671566,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.32245174,0,field_out,0.0
7671571,2023-04-26,L,Pittsburgh Pirates,Pittsburgh Pirates,swinging_strike,-0.19205838,1,strikeout,0.0
7671574,2023-04-26,L,Pittsburgh Pirates,Pittsburgh Pirates,double,0.93588704,1,double,1.243
7671575,2023-04-26,L,Pittsburgh Pirates,Pittsburgh Pirates,single,0.60647494,1,single,0.882
7671579,2023-04-26,L,Pittsburgh Pirates,Pittsburgh Pirates,single,0.5548321,1,single,0.882
7671582,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.24433719,1,field_out,0.0
7671584,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.26221773,0,field_out,0.0
7671588,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,swinging_strike,-0.31423146,0,strikeout,0.0
7671590,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,single,0.6421999,0,single,0.882
7671592,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.3355987,0,field_out,0.0
7671595,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,hit_by_pitch,0.30698287,1,hit_by_pitch,0.726
7671596,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.30195948,1,field_out,0.0
7671602,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,ball,0.19878122,1,walk,0.696
7671606,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.60404074,1,single,0.882
7671610,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.2493736,1,field_out,0.0
7671613,2023-04-26,R,Pittsburgh Pirates,Pittsburgh Pirates,single,0.5911679,1,single,0.882
7671617,2023-04-26,L,Pittsburgh Pirates,Pittsburgh Pirates,single,0.5911251,1,single,0.882
7671621,2023-04-26,L,Pittsburgh Pirates,Pittsburgh Pirates,double,0.98864585,1,double,1.243
7671624,2023-04-26,L,Pittsburgh Pirates,Pittsburgh Pirates,out,-0.20113824,1,field_out,0.0
7671629,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.39369616,0,field_out,0.0
7671635,2023-04-26,R,Los Angeles Dodgers,Pittsburgh Pirates,out,-0.44385293,0,field_out,0.0
